7770,7.59,11.0
7800,23.29,29.0
7830,36.56,34.0
7860,27.84,24.0
7890,5.9,5.0
7920,inf,0.0
7950,22.75,29.0
7980,32.36,34.0
8010,26.45,12.0
8040,5.46,3.0
8070,9.33,6.0
8100,23.14,27.0
8130,33.67,28.0
8160,44.06,35.0
8190,21.07,11.0
8220,5.22,3.0
8250,10.66,8.0
8280,5.89,3.0
8310,27.06,29.0
8340,29.63,32.0
8370,7.19,2.0
8400,24.32,28.0
8430,36.85,33.0
8460,31.64,25.0
8490,16.11,7.0
8520,17.8,23.0
8550,4.24,6.0
8580,9.65,2.0
8610,33.36,28.0
8640,40.79,30.0
8670,16.42,23.0
8700,13.0,13.0
8730,25.92,12.0
8760,12.83,9.0
8790,19.0,17.0
8820,47.07,17.0
8850,82.91,7.0
8880,78.67,10.0
8910,65.6,10.0
8940,39.65,11.0
8970,93.22,10.0
9000,inf,0.0
